school_id,school_year,standardized_school_name,original_school_name,year_school_opened,is_elementary_school,is_middle_school,is_high_school,is_other_school,admission_type,governance,serves_grade_k,serves_grade_1,serves_grade_2,serves_grade_3,serves_grade_4,serves_grade_5,serves_grade_6,serves_grade_7,serves_grade_8,serves_grade_9,serves_grade_10,serves_grade_11,serves_grade_12
4320,2021-2022,Robert E. Lamberton School,Robert E. Lamberton School,1949,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4350,2021-2022,E. Washington Rhodes School,E. Washington Rhodes School,2013,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4360,2021-2022,Kenderton Elementary School,Kenderton Elementary School,2016,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4370,2021-2022,Overbrook Elementary School,Overbrook Elementary School,1990,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4380,2021-2022,Thomas M. Peirce School,Thomas M. Peirce School,1908,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0
4440,2021-2022,Dr. Ethel Allen School,Dr. Ethel Allen School,1971,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4460,2021-2022,Tanner G. Duckrey School,Tanner G. Duckrey School,1968,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4470,2021-2022,Richard R. Wright School,Richard R. Wright School,1970,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
4480,2021-2022,Overbrook Educational Center,Overbrook Educational Center,1986,1,1,0,0,Citywide,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4530,2021-2022,Edward Gideon School,Edward Gideon School,1952,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4560,2021-2022,William D. Kelley School,William D. Kelley School,1965,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
4570,2021-2022,General George G. Meade School,General George G. Meade School,1937,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5020,2021-2022,Thomas A. Edison High School,Thomas A. Edison High School,1985,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5050,2021-2022,Philadelphia Military Academy,Philadelphia Military Academy,2005,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5060,2021-2022,Jules E. Mastbaum Area Vocational Technical High School,Jules E. Mastbaum Area Vocational Technical High School,1929,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5070,2021-2022,Parkway Northwest High School,Parkway Northwest High School,1960,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5080,2021-2022,Parkway Center City Middle College High School,Parkway Center City Middle College High School,2005,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5090,2021-2022,Parkway West High School,Parkway West High School,2004,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5150,2021-2022,William W. Bodine High School,William W. Bodine High School,1935,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5160,2021-2022,Penn Treaty High School,Penn Treaty High School,2013,0,1,1,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,1,1,1,1
5170,2021-2022,Julia de Burgos School,Julia de Burgos School,1903,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5180,2021-2022,Vaux High School: A Big Picture,Vaux High School: A Big Picture,2017,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5200,2021-2022,Alexander Adaire School,Alexander Adaire School,1957,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5210,2021-2022,Henry A. Brown School,Henry A. Brown School,1959,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5230,2021-2022,Russell H. Conwell School,Russell H. Conwell School,1926,0,1,0,0,Special Admit,District,0,0,0,0,0,1,1,1,1,0,0,0,0
5250,2021-2022,Paul L. Dunbar School,Paul L. Dunbar School,1932,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5260,2021-2022,Lewis Elkin School,Lewis Elkin School,1973,1,0,0,0,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0
5300,2021-2022,Horatio B. Hackett School,Horatio B. Hackett School,1969,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
5320,2021-2022,John F. Hartranft School,John F. Hartranft School,1968,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5330,2021-2022,William H. Hunter School,William H. Hunter School,1909,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5340,2021-2022,James R. Ludlow School,James R. Ludlow School,1927,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5350,2021-2022,William McKinley School,William McKinley School,1970,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5370,2021-2022,John Moffet School,John Moffet School,1973,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
5390,2021-2022,Potter-Thomas School,Potter-Thomas School,1967,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5400,2021-2022,Richmond School,Richmond School,1929,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
5410,2021-2022,Isaac A. Sheppard School,Isaac A. Sheppard School,1898,1,0,0,0,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0
5420,2021-2022,John Welsh School,John Welsh School,1966,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5430,2021-2022,Alternative Middle Years at James Martin,Alternative Middle Years at James Martin,1985,0,1,0,0,Citywide,District,0,0,0,0,0,0,1,1,1,0,0,0,0
5440,2021-2022,Frances E. Willard School,Frances E. Willard School,1907,1,0,0,0,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0
5470,2021-2022,William Cramp School,William Cramp School,1969,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
5480,2021-2022,General Philip Kearny School,General Philip Kearny School,1898,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5490,2021-2022,Cayuga School,Cayuga School,1950,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
5500,2021-2022,Thurgood Marshall School,Thurgood Marshall School,1997,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5520,2021-2022,Kensington High School for Creative and Performing Arts,Kensington High School for Creative and Performing Arts,2005,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5530,2021-2022,Philip H. Sheridan School,Philip H. Sheridan School,1899,1,0,0,0,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0
5550,2021-2022,Kensington Health Sciences Academy,Kensington Health Sciences Academy,2001,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5560,2021-2022,Spring Garden School,Spring Garden School,1928,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5590,2021-2022,John H. Webster School,John H. Webster School,1968,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
5610,2021-2022,Building 21,Building 21,2014,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5620,2021-2022,The U School,The U School,2014,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5660,2021-2022,The LINC,The LINC,2014,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
5680,2021-2022,Honorable Luis Munoz-Marin School,Honorable Luis Munoz-Marin School,1997,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
5700,2021-2022,Kensington High School,Kensington High School,2016,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6010,2021-2022,Central High School,Central High School,1939,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6030,2021-2022,Roxborough High School,Roxborough High School,1924,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6040,2021-2022,Walter B. Saul High School,Walter B. Saul High School,1950,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6050,2021-2022,Philadelphia High School for Girls,Philadelphia High School for Girls,1956,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6060,2021-2022,Martin Luther King High School,Martin Luther King High School,1972,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6090,2021-2022,A. Philip Randolph Career and Technical High School,A. Philip Randolph Career and Technical High School,2004,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
6200,2021-2022,Anna B. Day School,Anna B. Day School,1952,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6210,2021-2022,Franklin S. Edmonds School,Franklin S. Edmonds School,1948,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6220,2021-2022,Eleanor C. Emlen School,Eleanor C. Emlen School,1926,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
6230,2021-2022,Fitler Academics Plus School,Fitler Academics Plus School,1898,1,1,0,0,Citywide,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6250,2021-2022,Charles W. Henry School,Charles W. Henry School,1908,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6260,2021-2022,Henry H. Houston School,Henry H. Houston School,1927,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6270,2021-2022,Jenks Academy for Arts and Sciences,Jenks Academy for Arts and Sciences,1924,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6300,2021-2022,James Logan School,James Logan School,1924,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
6310,2021-2022,John F. McCloskey School,John F. McCloskey School,1956,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6320,2021-2022,Thomas Mifflin School,Thomas Mifflin School,1937,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6340,2021-2022,Joseph Pennell School,Joseph Pennell School,1927,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
6350,2021-2022,Samuel Pennypacker School,Samuel Pennypacker School,1930,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6360,2021-2022,Theodore Roosevelt School,Theodore Roosevelt School,2013,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6380,2021-2022,Shawmont School,Shawmont School,1928,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6390,2021-2022,Edward T. Steel School,Edward T. Steel School,1973,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6400,2021-2022,Widener Memorial School,Widener Memorial School,1953,1,1,1,0,Citywide,District,1,1,1,1,1,1,1,1,1,1,1,1,1
6410,2021-2022,Cook-Wissahickon School,Cook-Wissahickon School,1969,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6440,2021-2022,Anna L. Lingelbach School,Anna L. Lingelbach School,1955,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6450,2021-2022,James Dobson School,James Dobson School,1930,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
6460,2021-2022,Hill-Freedman World Academy,Hill-Freedman World Academy,1980,0,1,1,0,Special Admit,District,0,0,0,0,0,0,1,1,1,1,1,1,1
6470,2021-2022,John B. Kelly School,John B. Kelly School,1970,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
6480,2021-2022,Academy for the Middle Years at Northwest,Academy for the Middle Years at Northwest,2012,0,1,0,0,Special Admit,District,0,0,0,0,0,0,1,1,1,0,0,0,0
6540,2021-2022,Lankenau High School,Lankenau High School,1987,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
7010,2021-2022,Frankford High School,Frankford High School,1914,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
7100,2021-2022,Jay Cooke School,Jay Cooke School,1923,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7110,2021-2022,Warren G. Harding School,Warren G. Harding School,1924,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0
7120,2021-2022,Samuel Fels High School,Samuel Fels High School,1954,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
7130,2021-2022,General Louis Wagner School,General Louis Wagner School,1928,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0
7150,2021-2022,Juniata Park Academy,Juniata Park Academy,2007,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7200,2021-2022,Clara Barton School,Clara Barton School,1925,1,0,0,0,Neighborhood,District,1,1,1,0,0,0,0,0,0,0,0,0,0
7220,2021-2022,Laura H. Carnell School,Laura H. Carnell School,1931,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7260,2021-2022,Ellwood School,Ellwood School,1957,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7270,2021-2022,Thomas K. Finletter School,Thomas K. Finletter School,1930,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7280,2021-2022,Benjamin Franklin School,Benjamin Franklin School,1915,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7290,2021-2022,Allen M. Stearne School,Allen M. Stearne School,1968,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7300,2021-2022,Francis Hopkinson School,Francis Hopkinson School,1927,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7310,2021-2022,Feltonville Intermediate School,Feltonville Intermediate School,1908,1,0,0,0,Neighborhood,District,0,0,0,1,1,1,0,0,0,0,0,0,0
7320,2021-2022,Julia W. Howe School,Julia W. Howe School,1913,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7330,2021-2022,Henry W. Lawton School,Henry W. Lawton School,1973,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7350,2021-2022,James R. Lowell School,James R. Lowell School,1913,1,0,0,0,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0
7360,2021-2022,John Marshall School,John Marshall School,1909,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7370,2021-2022,"Grover Washington, Jr. School","Grover Washington, Jr. School",2000,0,1,0,0,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0
7380,2021-2022,Alexander K. McClure School,Alexander K. McClure School,1910,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7390,2021-2022,Andrew J. Morrison School,Andrew J. Morrison School,1924,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7400,2021-2022,Olney School,Olney School,1900,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7430,2021-2022,James J. Sullivan School,James J. Sullivan School,1930,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7440,2021-2022,Bayard Taylor School,Bayard Taylor School,1907,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7460,2021-2022,William H. Ziegler School,William H. Ziegler School,1957,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7470,2021-2022,Bridesburg School,Bridesburg School,1958,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7490,2021-2022,Prince Hall School,Prince Hall School,1971,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7500,2021-2022,Feltonville School of Arts and Sciences,Feltonville School of Arts and Sciences,1993,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0
7510,2021-2022,Mary M. Bethune School,Mary M. Bethune School,1970,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
7530,2021-2022,William Rowen School,William Rowen School,1938,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
7730,2021-2022,Roberto Clemente School,Roberto Clemente School,1916,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0
8010,2021-2022,Abraham Lincoln High School,Abraham Lincoln High School,1950,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8020,2021-2022,Northeast High School,Northeast High School,1957,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8030,2021-2022,George Washington High School,George Washington High School,1963,0,0,1,0,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8040,2021-2022,Arts Academy at Benjamin Rush,Arts Academy at Benjamin Rush,2008,0,0,1,0,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8070,2021-2022,OIC CADI,OIC CADI,2004,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8080,2021-2022,Excel Academy North,Excel Academy North,2005,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8090,2021-2022,Swenson Arts and Technology High School,Swenson Arts and Technology High School,2000,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8100,2021-2022,Gateway to College - Community College of Philadelphia,Gateway to College - Community College of Philadelphia,2006,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8120,2021-2022,Woodrow Wilson School,Woodrow Wilson School,1928,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0
8130,2021-2022,Northeast Community Propel Academy,Northeast Community Propel Academy,2021,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0
8140,2021-2022,Austin Meehan School,Austin Meehan School,1970,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,0,0,1,0,0,0,0
8160,2021-2022,Baldi School,Baldi School,1971,0,1,0,0,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0
8190,2021-2022,One Bright Ray - Fairhill Campus,One Bright Ray - Fairhill Campus,2004,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8200,2021-2022,Ethan Allen School,Ethan Allen School,1930,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8210,2021-2022,Joseph H. Brown School,Joseph H. Brown School,1937,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0
8230,2021-2022,Kennedy C. Crossan School,Kennedy C. Crossan School,1924,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8240,2021-2022,Hamilton Disston School,Hamilton Disston School,1924,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8250,2021-2022,Edwin Forrest School,Edwin Forrest School,1929,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8260,2021-2022,Fox Chase School,Fox Chase School,1949,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8270,2021-2022,Thomas Holme School,Thomas Holme School,1950,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0
8300,2021-2022,Mayfair School,Mayfair School,1949,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8310,2021-2022,J. Hampton Moore School,J. Hampton Moore School,1952,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8340,2021-2022,Solomon Solis-Cohen School,Solomon Solis-Cohen School,1948,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8350,2021-2022,Gilbert Spruance School,Gilbert Spruance School,1949,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8360,2021-2022,Rhawnhurst School,Rhawnhurst School,1949,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8370,2021-2022,Watson Comly School,Watson Comly School,1929,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8380,2021-2022,Louis H. Farrell School,Louis H. Farrell School,1959,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8390,2021-2022,A.L. Fitzpatrick School,A.L. Fitzpatrick School,1960,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8400,2021-2022,Anne Frank School,Anne Frank School,1962,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8410,2021-2022,Robert B. Pollock School,Robert B. Pollock School,1962,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0
8420,2021-2022,Stephen Decatur School,Stephen Decatur School,1964,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8430,2021-2022,Joseph Greenberg School,Joseph Greenberg School,1964,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8440,2021-2022,William H. Loesche School,William H. Loesche School,1965,1,0,0,0,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0
8450,2021-2022,YESPhilly,YESPhilly,2013,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8460,2021-2022,Philadelphia Learning Academy South,Philadelphia Learning Academy South,2009,0,0,1,0,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8470,2021-2022,Philadelphia Learning Academy North,Philadelphia Learning Academy North,2009,0,0,1,0,Alternative,District,0,0,0,0,0,0,0,0,1,1,1,1,1
8540,2021-2022,Pennypack House School,Pennypack House School,1952,0,0,1,0,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8560,2021-2022,The Workshop School,The Workshop School,2013,0,0,1,0,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1
8690,2021-2022,Crossroads Accelerated Academy,Crossroads Accelerated Academy,2009,0,1,1,0,Alternative,District,0,0,0,0,0,0,0,1,1,1,0,0,0
8770,2021-2022,John Hancock Demonstration School,John Hancock Demonstration School,2016,1,1,0,0,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0
8780,2021-2022,Philadelphia Virtual Academy,Philadelphia Virtual Academy,2013,0,1,1,0,Virtual,District,1,1,1,1,1,1,1,1,1,1,1,1,1
8860,2021-2022,One Bright Ray Mansion,One Bright Ray Mansion,2018,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8870,2021-2022,One Bright Ray Mansion Evening,One Bright Ray Mansion Evening,2018,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
8890,2021-2022,One Bright Ray - Simpson Campus,One Bright Ray - Simpson Campus,2007,0,0,1,0,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1
